run_id,batch_id,arm,policy,condition,eligible_tasks,timely_tasks,durable_pass_tasks_by_deadline,eventual_pass_tasks,jobs,actual_starts,pass_jobs,fail_jobs,timeout_jobs,http_posts,response_drops,cache_hits,primary_retries,drain_retries,child_cpu_seconds,suite_wall_seconds,launcher_wall_seconds,observed_stop_elapsed_s,all_feedback_complete_elapsed_s,stop_held,stop_committed,final_held,final_committed,late_host_launches,denied_decisions,timely_task_ids,eventual_task_ids
r072,evaluation_09,ordinary,round_robin,response_loss,8,5,5,5,12,12,5,7,0,15,3,3,2,1,0.004828,0.02740393899995297,2.48499999998603,4.9309901,5.9522903,1,11,0,12,0,0,HumanEval/121|HumanEval/143|HumanEval/155|HumanEval/35|HumanEval/37,HumanEval/121|HumanEval/143|HumanEval/155|HumanEval/35|HumanEval/37
r073,evaluation_10,ordinary,round_robin,response_loss,8,6,6,7,12,12,7,5,0,15,3,3,2,1,0.09745200000000001,0.15832378300007122,2.609000000025844,5.0858469,6.1045902,1,11,0,12,0,0,HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r074,evaluation_10,ecrc,round_robin,response_loss,8,6,6,7,12,12,7,5,0,15,3,3,2,1,0.071601,0.09642163300003403,2.5810000000346918,5.1156395,6.1420715,1,11,0,12,0,0,HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r075,evaluation_10,ecrc,depth_first,response_loss,8,7,7,7,12,12,7,5,0,15,3,3,2,1,0.073991,0.0967084569998633,2.5769999999611173,5.0682051,6.0883272,1,11,0,12,0,0,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r076,evaluation_10,ordinary,depth_first,response_loss,8,7,7,7,12,12,7,5,0,15,3,3,2,1,0.0695,0.09589920600006963,2.513000000093598,5.0544186,6.0814662,1,11,0,12,0,0,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r077,evaluation_10,ecrc,round_robin,normal,8,7,7,7,14,14,7,7,0,14,0,0,0,0,0.10754999999999999,0.13158422799989467,3.0000000001164153,3.550189,3.554054,0,14,0,14,0,0,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r078,evaluation_10,ordinary,round_robin,normal,8,7,7,7,14,14,7,7,0,14,0,0,0,0,0.108116,0.13561856300015052,3.0340000000142027,3.5041428,3.5069781,0,14,0,14,0,0,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r079,evaluation_10,ordinary,depth_first,normal,8,7,7,7,14,14,7,7,0,14,0,0,0,0,0.10866899999999999,0.13302464200006625,3.0160000000323635,3.4826806,3.4853363,0,14,0,14,0,0,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r080,evaluation_10,ecrc,depth_first,normal,8,7,7,7,14,14,7,7,0,14,0,0,0,0,0.102475,0.13716192800018234,2.967999999964377,3.5330657,3.5358923,0,14,0,14,0,0,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9,HumanEval/103|HumanEval/144|HumanEval/151|HumanEval/27|HumanEval/36|HumanEval/59|HumanEval/9
r081,evaluation_11,ecrc,depth_first,normal,8,8,8,8,10,10,8,2,0,10,0,0,0,0,0.0030219999999999995,0.021471187999907215,2.04699999987497,2.4800655,2.4825487,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r082,evaluation_11,ordinary,depth_first,normal,8,8,8,8,10,10,8,2,0,10,0,0,0,0,0.006807999999999999,0.020717675000014424,2.0489999999990687,2.4526508,2.4548157,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r083,evaluation_11,ordinary,round_robin,normal,8,8,8,8,10,10,8,2,0,10,0,0,0,0,0.003241,0.020898774000102094,2.030999999959022,2.4415396,2.443697,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r084,evaluation_11,ecrc,round_robin,normal,8,8,8,8,10,10,8,2,0,10,0,0,0,0,0.006633999999999999,0.020859796999900482,2.0769999999029096,2.5054101,2.507714,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r085,evaluation_11,ordinary,depth_first,response_loss,8,8,8,8,10,10,8,2,0,12,2,2,2,0,0.003931,0.02135533999995687,2.0780000000959262,4.4911262,4.4935792,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r086,evaluation_11,ecrc,depth_first,response_loss,8,8,8,8,10,10,8,2,0,12,2,2,2,0,0.00451,0.02135466799995811,2.0459999999729916,4.5196419,4.5219124,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r087,evaluation_11,ecrc,round_robin,response_loss,8,8,8,8,10,10,8,2,0,12,2,2,2,0,0.002257,0.020262875000014446,2.0939999999827705,4.500714,4.5033437,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r088,evaluation_11,ordinary,round_robin,response_loss,8,8,8,8,10,10,8,2,0,12,2,2,2,0,0.006876999999999999,0.02147079500008431,2.0310000000172295,4.4163742,4.4190128,0,10,0,10,0,0,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89,HumanEval/107|HumanEval/150|HumanEval/17|HumanEval/51|HumanEval/61|HumanEval/71|HumanEval/79|HumanEval/89
r089,evaluation_12,ordinary,round_robin,response_loss,8,5,5,5,12,12,5,7,0,15,3,3,2,1,0.006443,0.02839784899992992,2.467000000033295,4.9231083,5.9479569,1,11,0,12,0,0,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6
r090,evaluation_12,ecrc,round_robin,response_loss,8,5,5,5,12,12,5,7,0,15,3,3,2,1,0.0057929999999999995,0.02780843499999719,2.468000000109896,4.9733279,6.0046254,1,11,0,12,0,0,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6
r091,evaluation_12,ecrc,depth_first,response_loss,8,4,4,4,12,12,4,8,0,15,3,3,2,1,0.007715,0.028282626999839522,2.4869999999937136,4.9960266,6.0203218,1,11,0,12,0,0,HumanEval/124|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/44|HumanEval/5|HumanEval/6
r092,evaluation_12,ordinary,depth_first,response_loss,8,4,4,4,12,12,4,8,0,15,3,3,2,1,0.004876,0.029446372999927917,2.4969999998866115,4.9557671,5.9797007,1,11,0,12,0,0,HumanEval/124|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/44|HumanEval/5|HumanEval/6
r093,evaluation_12,ecrc,round_robin,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.008553999999999999,0.034936023000000205,3.3130000000819564,3.9446105,3.9484503,0,16,0,16,0,1,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6
r094,evaluation_12,ordinary,round_robin,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.008853,0.03502872099994647,3.312999999994645,3.8476399,3.8520594,0,16,0,16,0,1,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6
r095,evaluation_12,ordinary,depth_first,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.005058000000000001,0.036732596000035755,3.3269999999320135,3.8654817,3.8697215,0,16,0,16,0,1,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6
r096,evaluation_12,ecrc,depth_first,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.008121,0.03497633000006317,3.277000000089174,3.9626681,3.9656676,0,16,0,16,0,1,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6,HumanEval/124|HumanEval/154|HumanEval/44|HumanEval/5|HumanEval/6
r097,evaluation_13,ecrc,depth_first,normal,8,1,1,1,10,10,1,8,1,10,0,0,0,0,3.003206,3.0185737280000353,5.044999999983702,5.441151,5.4443022,0,10,0,10,0,0,HumanEval/12,HumanEval/12
r098,evaluation_13,ordinary,depth_first,normal,8,1,1,1,10,10,1,8,1,10,0,0,0,0,3.000486,3.0195203199999696,5.046000000031199,5.3280486,5.3302359,0,10,0,10,0,0,HumanEval/12,HumanEval/12
r099,evaluation_13,ordinary,round_robin,normal,8,4,4,4,9,9,4,4,1,9,0,0,0,0,3.0016399999999996,3.0167377680000413,4.847000000037951,5.1973427,5.2002725,0,9,0,9,0,0,HumanEval/105|HumanEval/117|HumanEval/12|HumanEval/158,HumanEval/105|HumanEval/117|HumanEval/12|HumanEval/158
r100,evaluation_13,ecrc,round_robin,normal,8,4,4,4,9,9,4,4,1,9,0,0,0,0,2.999518,3.017502714999864,4.890999999974156,5.1823347,5.1846431,0,9,0,9,0,0,HumanEval/105|HumanEval/117|HumanEval/12|HumanEval/158,HumanEval/105|HumanEval/117|HumanEval/12|HumanEval/158
r101,evaluation_13,ordinary,depth_first,response_loss,8,1,1,1,10,10,1,8,1,12,2,2,2,0,2.999385,3.0197300579998796,5.064000000042142,7.4570197,7.4595563,0,10,0,10,0,0,HumanEval/12,HumanEval/12
r102,evaluation_13,ecrc,depth_first,response_loss,8,1,1,1,10,10,1,8,1,12,2,2,2,0,3.001129,3.0192917699999953,5.077999999950407,7.4917091,7.4949402,0,10,0,10,0,0,HumanEval/12,HumanEval/12
r103,evaluation_13,ecrc,round_robin,response_loss,8,1,1,1,4,4,1,2,1,5,1,1,1,0,2.9993909999999997,3.007119844999977,3.812000000034459,5.0134764,5.015928,0,4,0,4,0,0,HumanEval/12,HumanEval/12
r104,evaluation_13,ordinary,round_robin,response_loss,8,1,1,1,4,4,1,2,1,5,1,1,1,0,2.9982640000000003,3.006732417999956,3.8760000000474975,5.002816,5.0045324,0,4,0,4,0,0,HumanEval/12,HumanEval/12
r105,evaluation_14,ordinary,round_robin,response_loss,8,6,6,6,12,12,6,6,0,15,3,3,2,1,0.008710999999999998,0.02685929300008638,2.435999999870546,4.9944261,6.0234054,1,11,0,12,0,0,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43
r106,evaluation_14,ecrc,round_robin,response_loss,8,6,6,6,12,12,6,6,0,15,3,3,2,1,0.003456,0.02708132800023577,2.469000000099186,4.9930294,6.023963,1,11,0,12,0,0,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43
r107,evaluation_14,ecrc,depth_first,response_loss,8,4,4,4,12,12,4,8,0,15,3,3,2,1,0.007994999999999999,0.029254831000002923,2.4520000000484288,4.9727966,5.9975103,1,11,0,12,0,0,HumanEval/156|HumanEval/29|HumanEval/30|HumanEval/43,HumanEval/156|HumanEval/29|HumanEval/30|HumanEval/43
r108,evaluation_14,ordinary,depth_first,response_loss,8,4,4,4,12,12,4,8,0,15,3,3,2,1,0.0061519999999999995,0.02970406000008552,2.467999999964377,4.9134265,5.9322029,1,11,0,12,0,0,HumanEval/156|HumanEval/29|HumanEval/30|HumanEval/43,HumanEval/156|HumanEval/29|HumanEval/30|HumanEval/43
r109,evaluation_14,ecrc,round_robin,normal,8,6,6,6,15,15,6,9,0,15,0,0,0,0,0.007423999999999998,0.03549850800004606,3.1360000000568107,3.723574,3.7264443,0,15,0,15,0,0,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43
r110,evaluation_14,ordinary,round_robin,normal,8,6,6,6,15,15,6,9,0,15,0,0,0,0,0.008265999999999999,0.03491134200032775,3.062000000034459,3.6587875,3.6626498,0,15,0,15,0,0,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43
r111,evaluation_14,ordinary,depth_first,normal,8,6,6,6,15,15,6,9,0,15,0,0,0,0,0.011128,0.03496449199985818,3.1729999997769482,3.688006,3.6908678,0,15,0,15,0,0,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43
r112,evaluation_14,ecrc,depth_first,normal,8,6,6,6,15,15,6,9,0,15,0,0,0,0,0.000873,0.03417581400026393,3.0930000000807922,3.6881033,3.6915093,0,15,0,15,0,0,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43,HumanEval/138|HumanEval/156|HumanEval/29|HumanEval/3|HumanEval/30|HumanEval/43
r113,evaluation_15,ecrc,depth_first,normal,8,7,7,7,12,12,7,5,0,12,0,0,0,0,1.5038410000000002,1.525587584999812,3.936000000103377,4.5077626,4.5110471,0,12,0,12,0,0,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90
r114,evaluation_15,ordinary,depth_first,normal,8,7,7,7,12,12,7,5,0,12,0,0,0,0,1.5079170000000002,1.527781495000113,4.04900000008638,4.4116157,4.4142852,0,12,0,12,0,0,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90
r115,evaluation_15,ordinary,round_robin,normal,8,7,7,7,12,12,7,5,0,12,0,0,0,0,1.5466510000000002,1.5672660979996635,4.079000000027008,4.504358,4.5067578,0,12,0,12,0,0,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90
r116,evaluation_15,ecrc,round_robin,normal,8,7,7,7,12,12,7,5,0,12,0,0,0,0,1.5005600000000001,1.5231107420000853,3.9609999999811407,4.4615905,4.4641338,0,12,0,12,0,0,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/88|HumanEval/90
r117,evaluation_15,ordinary,depth_first,response_loss,8,4,4,4,8,8,4,4,0,10,2,2,1,1,1.485212,1.4964760619999424,3.175000000046566,4.4250194,5.4497405,1,7,0,8,0,0,HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7,HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7
r118,evaluation_15,ecrc,depth_first,response_loss,8,4,4,4,8,8,4,4,0,10,2,2,1,1,1.5103000000000002,1.5271968369999058,3.23499999998603,4.5407145,5.5645868,1,7,0,8,0,0,HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7,HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7
r119,evaluation_15,ecrc,round_robin,response_loss,8,6,6,6,9,9,6,3,0,11,2,2,2,0,1.490254,1.5075934899998629,3.3769999998621643,5.7337824,5.7363026,0,9,0,9,0,0,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/90,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/90
r120,evaluation_15,ordinary,round_robin,response_loss,8,6,6,6,9,9,6,3,0,11,2,2,2,0,1.4830789999999998,1.4990083870001172,3.345000000030268,5.7046363,5.7067954,0,9,0,9,0,0,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/90,HumanEval/139|HumanEval/152|HumanEval/2|HumanEval/66|HumanEval/7|HumanEval/90
r121,evaluation_16,ordinary,round_robin,response_loss,8,3,4,4,12,12,4,8,0,15,3,3,2,1,0.006964,0.026241110000000845,2.482999999949243,4.9752735,6.0013845,1,11,0,12,0,0,HumanEval/57|HumanEval/81|HumanEval/95,HumanEval/39|HumanEval/57|HumanEval/81|HumanEval/95
r122,evaluation_16,ecrc,round_robin,response_loss,8,3,4,4,12,12,4,8,0,15,3,3,2,1,0.008332999999999998,0.025266385999884733,2.437000000005355,4.9495871,5.9568228,1,11,0,12,0,0,HumanEval/57|HumanEval/81|HumanEval/95,HumanEval/39|HumanEval/57|HumanEval/81|HumanEval/95
r123,evaluation_16,ecrc,depth_first,response_loss,8,2,2,2,12,12,2,10,0,15,3,3,2,1,0.004146,0.024778054000080374,2.4580000000132713,4.9741773,5.999879,1,11,0,12,0,0,HumanEval/57|HumanEval/80,HumanEval/57|HumanEval/80
r124,evaluation_16,ordinary,depth_first,response_loss,8,2,2,2,12,12,2,10,0,15,3,3,2,1,0.006515,0.02584197300006963,2.436000000045169,4.9650364,5.9723319,1,11,0,12,0,0,HumanEval/57|HumanEval/80,HumanEval/57|HumanEval/80
r125,evaluation_16,ecrc,round_robin,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.007424,0.03520915999990848,3.2989999998535495,3.8926834,3.8966669,0,16,0,16,0,1,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95
r126,evaluation_16,ordinary,round_robin,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.009186,0.03538898000022073,3.296000000089407,3.9459919,3.9489296,0,16,0,16,0,1,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95
r127,evaluation_16,ordinary,depth_first,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.005288,0.033775949999835575,3.3280000000959262,4.1090735,4.111761,0,16,0,16,0,1,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95
r128,evaluation_16,ecrc,depth_first,normal,8,5,5,5,16,16,5,11,0,16,0,0,0,0,0.007711,0.03403867000031369,3.4530000000086147,4.2382339,4.2412182,0,16,0,16,0,1,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95,HumanEval/39|HumanEval/57|HumanEval/80|HumanEval/81|HumanEval/95
r129,evaluation_17,ecrc,depth_first,normal,8,4,4,4,16,16,4,12,0,16,0,0,0,0,0.0036499999999999996,0.03330238400030794,3.426999999966938,4.0004257,4.0037363,0,16,0,16,0,1,HumanEval/114|HumanEval/115|HumanEval/28|HumanEval/75,HumanEval/114|HumanEval/115|HumanEval/28|HumanEval/75
r130,evaluation_17,ordinary,depth_first,normal,8,4,4,4,16,16,4,12,0,16,0,0,0,0,0.007553,0.0338565889999245,3.312000000005355,3.8507954,3.8536092,0,16,0,16,0,1,HumanEval/114|HumanEval/115|HumanEval/28|HumanEval/75,HumanEval/114|HumanEval/115|HumanEval/28|HumanEval/75
r131,evaluation_17,ordinary,round_robin,normal,8,3,3,3,16,16,3,13,0,16,0,0,0,0,0.004312999999999999,0.03373483299992586,3.297000000049593,3.8015939,3.804622,0,16,0,16,0,1,HumanEval/114|HumanEval/116|HumanEval/28,HumanEval/114|HumanEval/116|HumanEval/28
r132,evaluation_17,ecrc,round_robin,normal,8,3,3,3,16,16,3,13,0,16,0,0,0,0,0.005466999999999999,0.03377005799984545,3.249000000039814,3.901966,3.9054132,0,16,0,16,0,1,HumanEval/114|HumanEval/116|HumanEval/28,HumanEval/114|HumanEval/116|HumanEval/28
r133,evaluation_17,ordinary,depth_first,response_loss,8,1,2,2,12,12,2,10,0,15,3,3,2,1,0.005279,0.026334234999580985,2.529999999940628,4.9380144,5.9690325,1,11,0,12,0,0,HumanEval/115,HumanEval/115|HumanEval/75
r134,evaluation_17,ecrc,depth_first,response_loss,8,1,2,2,12,12,2,10,0,15,3,3,2,1,0.0038769999999999994,0.02452138799981185,2.4840000001131557,4.9815811,6.0191327,1,11,0,12,0,0,HumanEval/115,HumanEval/115|HumanEval/75
r135,evaluation_17,ecrc,round_robin,response_loss,8,3,3,3,12,12,3,9,0,15,3,3,2,1,0.0033289999999999995,0.02525789500020892,2.5199999999895226,4.9882957,6.0119372,1,11,0,12,0,0,HumanEval/114|HumanEval/116|HumanEval/28,HumanEval/114|HumanEval/116|HumanEval/28
r136,evaluation_17,ordinary,round_robin,response_loss,8,3,3,3,12,12,3,9,0,15,3,3,2,1,0.001862,0.02447194400031094,2.452999999950407,4.8848593,5.8908959,1,11,0,12,0,0,HumanEval/114|HumanEval/116|HumanEval/28,HumanEval/114|HumanEval/116|HumanEval/28
r137,evaluation_18,ordinary,round_robin,response_loss,8,7,7,7,11,11,7,4,0,13,2,2,2,0,0.004442000000000001,0.023055982000187214,2.26400000002468,4.7021817,4.7049425,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r138,evaluation_18,ecrc,round_robin,response_loss,8,7,7,7,11,11,7,4,0,13,2,2,2,0,0.003365,0.02222535500027334,2.296000000089407,4.7503461,4.7527778,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r139,evaluation_18,ecrc,depth_first,response_loss,8,7,7,7,11,11,7,4,0,13,2,2,2,0,0.005039999999999999,0.022635294999872713,2.2660000000032596,4.714509,4.7169608,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r140,evaluation_18,ordinary,depth_first,response_loss,8,7,7,7,11,11,7,4,0,13,2,2,2,0,0.006188,0.022251586000038515,2.263999999995576,4.6797987,4.6822606,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r141,evaluation_18,ecrc,round_robin,normal,8,7,7,7,11,11,7,4,0,11,0,0,0,0,0.00293,0.022222069000122247,2.2480000000214204,2.7271311,2.7298609,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r142,evaluation_18,ordinary,round_robin,normal,8,7,7,7,11,11,7,4,0,11,0,0,0,0,0.004379,0.022056634000023223,2.2349999999569263,2.6796993,2.6832558,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r143,evaluation_18,ordinary,depth_first,normal,8,7,7,7,11,11,7,4,0,11,0,0,0,0,0.002372,0.022280620999936218,2.27100000003702,2.7397707,2.7421357,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
r144,evaluation_18,ecrc,depth_first,normal,8,7,7,7,11,11,7,4,0,11,0,0,0,0,0.0036560000000000004,0.02244306900013271,2.294999999954598,2.7574563,2.7598707,0,11,0,11,0,0,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52,HumanEval/11|HumanEval/123|HumanEval/148|HumanEval/149|HumanEval/157|HumanEval/26|HumanEval/52
